prompt_id,session_id,user_id,prompt_type,prompt_quality_score,prompt_attempt_number,output_id,output_quality_score,feedback,edited_output,good_output_flag,experiment_group,new_output_quality,new_feedback,new_good_output_flag
50378,16778,8406,summary,5,3,50378,7,good,0,1,control,5,bad,0
50379,16779,8406,assignment,7,1,50379,5,bad,1,0,treatment,6,bad,0
50380,16779,8406,assignment,4,2,50380,3,bad,1,0,control,3,bad,0
50381,16780,8406,assignment,3,1,50381,3,bad,1,0,control,4,bad,0
50382,16781,8407,assignment,8,1,50382,9,good,0,1,treatment,7,good,1
50383,16781,8407,summary,7,2,50383,9,good,0,1,treatment,8,good,1
50384,16782,8408,assignment,7,1,50384,7,good,0,1,treatment,6,bad,0
50385,16782,8408,assignment,8,2,50385,8,good,0,1,control,9,good,1
50386,16783,8409,assignment,3,1,50386,2,bad,1,0,control,5,bad,0
50387,16783,8409,summary,5,2,50387,7,good,0,1,control,7,good,1
50388,16783,8409,assignment,3,3,50388,5,bad,1,0,control,2,bad,0
50389,16784,8410,summary,7,1,50389,7,good,0,1,control,7,good,1
50390,16784,8410,assignment,6,2,50390,7,good,0,1,treatment,5,bad,0
50391,16784,8410,assignment,6,3,50391,5,bad,1,0,control,7,good,1
50392,16784,8410,assignment,6,4,50392,8,good,0,1,control,6,bad,0
50393,16784,8410,assignment,7,5,50393,7,good,0,1,treatment,6,bad,0
50394,16785,8411,summary,5,1,50394,4,bad,1,0,treatment,7,good,1
50395,16785,8411,assignment,5,2,50395,3,bad,1,0,treatment,4,bad,0
50396,16785,8411,assignment,5,3,50396,4,bad,1,0,treatment,4,bad,0
50397,16785,8411,assignment,5,4,50397,6,bad,1,0,control,6,bad,0
50398,16785,8411,summary,4,5,50398,5,bad,1,0,control,5,bad,0
50399,16786,8412,summary,8,1,50399,8,good,0,1,treatment,7,good,1
50400,16786,8412,summary,7,2,50400,9,good,0,1,treatment,8,good,1
50401,16787,8413,assignment,9,1,50401,8,good,0,1,treatment,10,good,1
50402,16787,8413,assignment,9,2,50402,10,good,0,1,control,9,good,1
50403,16787,8413,assignment,7,3,50403,9,good,0,1,treatment,7,good,1
50404,16788,8413,assignment,7,1,50404,7,good,0,1,treatment,9,good,1
50405,16788,8413,assignment,7,2,50405,7,good,0,1,control,7,good,1
50406,16788,8413,summary,8,3,50406,8,good,0,1,treatment,9,good,1
50407,16788,8413,summary,8,4,50407,10,good,0,1,control,9,good,1
50408,16788,8413,assignment,9,5,50408,9,good,0,1,treatment,10,good,1
50409,16789,8414,summary,8,1,50409,7,good,0,1,control,10,good,1
50410,16789,8414,assignment,8,2,50410,8,good,0,1,control,9,good,1
50411,16789,8414,assignment,9,3,50411,10,good,0,1,treatment,10,good,1
50412,16789,8414,summary,8,4,50412,7,good,0,1,treatment,8,good,1
50413,16789,8414,assignment,9,5,50413,10,good,0,1,control,10,good,1
50414,16790,8415,assignment,7,1,50414,9,good,0,1,control,8,good,1
50415,16790,8415,summary,9,2,50415,10,good,0,1,treatment,8,good,1
50416,16790,8415,assignment,8,3,50416,8,good,0,1,treatment,10,good,1
50417,16790,8415,summary,7,4,50417,7,good,0,1,treatment,9,good,1
50418,16790,8415,summary,7,5,50418,8,good,0,1,control,8,good,1
50419,16791,8415,summary,8,1,50419,8,good,0,1,treatment,10,good,1
50420,16792,8416,assignment,9,1,50420,8,good,0,1,control,9,good,1
50421,16792,8416,summary,9,2,50421,8,good,0,1,control,10,good,1
50422,16793,8416,summary,7,1,50422,9,good,0,1,treatment,7,good,1
50423,16793,8416,assignment,7,2,50423,6,bad,1,0,treatment,9,good,1
50424,16793,8416,summary,7,3,50424,7,good,0,1,control,9,good,1
50425,16793,8416,summary,9,4,50425,9,good,0,1,control,10,good,1
50426,16794,8417,summary,6,1,50426,6,bad,1,0,treatment,7,good,1
50427,16795,8418,assignment,8,1,50427,8,good,0,1,control,9,good,1
50428,16795,8418,assignment,8,2,50428,10,good,0,1,control,8,good,1
50429,16796,8418,assignment,7,1,50429,8,good,0,1,treatment,8,good,1
50430,16796,8418,assignment,7,2,50430,6,bad,1,0,control,8,good,1
50431,16796,8418,assignment,9,3,50431,10,good,0,1,control,9,good,1
50432,16797,8418,assignment,7,1,50432,8,good,0,1,treatment,9,good,1
50433,16797,8418,summary,8,2,50433,8,good,0,1,control,10,good,1
50434,16798,8419,report,7,1,50434,7,good,0,1,treatment,7,good,1
50435,16798,8419,report,6,2,50435,5,bad,1,0,treatment,7,good,1
50436,16798,8419,summary,6,3,50436,6,bad,1,0,treatment,7,good,1
50437,16798,8419,report,7,4,50437,5,bad,1,0,treatment,9,good,1
50438,16799,8420,assignment,8,1,50438,10,good,0,1,control,10,good,1
50439,16799,8420,assignment,7,2,50439,7,good,0,1,control,6,bad,0
50440,16799,8420,summary,9,3,50440,10,good,0,1,control,10,good,1
50441,16799,8420,assignment,7,4,50441,8,good,0,1,treatment,6,bad,0
50442,16800,8421,assignment,6,1,50442,6,bad,1,0,control,6,bad,0
50443,16801,8421,summary,6,1,50443,7,good,0,1,treatment,5,bad,0
50444,16801,8421,assignment,6,2,50444,7,good,0,1,control,5,bad,0
50445,16801,8421,summary,6,3,50445,8,good,0,1,treatment,5,bad,0
50446,16801,8421,assignment,6,4,50446,8,good,0,1,control,8,good,1
50447,16802,8422,assignment,6,1,50447,4,bad,1,0,treatment,8,good,1
50448,16802,8422,assignment,5,2,50448,5,bad,1,0,treatment,7,good,1
50449,16802,8422,assignment,5,3,50449,3,bad,1,0,treatment,7,good,1
50450,16802,8422,assignment,6,4,50450,5,bad,1,0,treatment,7,good,1
50451,16803,8423,assignment,6,1,50451,8,good,0,1,control,8,good,1
50452,16804,8423,summary,7,1,50452,4,bad,1,0,treatment,9,good,1
50453,16805,8424,assignment,7,1,50453,9,good,0,1,control,7,good,1
50454,16806,8424,assignment,7,1,50454,6,bad,1,0,control,9,good,1
50455,16806,8424,assignment,6,2,50455,7,good,0,1,control,7,good,1
50456,16806,8424,assignment,6,3,50456,5,bad,1,0,control,7,good,1
50457,16807,8424,summary,5,1,50457,6,bad,1,0,control,6,bad,0
50458,16807,8424,assignment,7,2,50458,9,good,0,1,treatment,6,bad,0
50459,16807,8424,assignment,7,3,50459,7,good,0,1,treatment,6,bad,0
50460,16808,8425,assignment,6,1,50460,6,bad,1,0,treatment,8,good,1
50461,16808,8425,assignment,5,2,50461,4,bad,1,0,control,6,bad,0
50462,16809,8425,assignment,5,1,50462,7,good,0,1,control,6,bad,0
50463,16809,8425,summary,4,2,50463,4,bad,1,0,control,6,bad,0
50464,16809,8425,assignment,5,3,50464,4,bad,1,0,control,7,good,1
50465,16809,8425,assignment,5,4,50465,2,bad,1,0,treatment,7,good,1
50466,16810,8426,assignment,3,1,50466,5,bad,1,0,control,3,bad,0
50467,16810,8426,assignment,3,2,50467,3,bad,1,0,control,3,bad,0
50468,16810,8426,assignment,6,3,50468,4,bad,1,0,treatment,6,bad,0
50469,16810,8426,assignment,7,4,50469,7,good,0,1,treatment,9,good,1
50470,16811,8426,summary,7,1,50470,5,bad,1,0,treatment,6,bad,0
50471,16812,8426,assignment,4,1,50471,4,bad,1,0,control,5,bad,0
50472,16812,8426,assignment,7,2,50472,5,bad,1,0,treatment,6,bad,0
50473,16812,8426,summary,5,3,50473,7,good,0,1,control,4,bad,0
50474,16812,8426,assignment,4,4,50474,5,bad,1,0,control,5,bad,0
50475,16812,8426,summary,5,5,50475,4,bad,1,0,control,7,good,1
50476,16813,8427,summary,7,1,50476,6,bad,1,0,control,9,good,1
50477,16814,8427,assignment,7,1,50477,7,good,0,1,control,7,good,1
50478,16815,8428,report,5,1,50478,7,good,0,1,control,7,good,1
50479,16815,8428,report,5,2,50479,5,bad,1,0,treatment,4,bad,0
50480,16815,8428,summary,5,3,50480,7,good,0,1,control,4,bad,0
50481,16815,8428,report,7,4,50481,4,bad,1,0,treatment,9,good,1
50482,16816,8428,report,4,1,50482,4,bad,1,0,control,3,bad,0
50483,16816,8428,report,7,2,50483,5,bad,1,0,treatment,9,good,1
50484,16816,8428,report,3,3,50484,3,bad,1,0,control,3,bad,0
50485,16816,8428,report,4,4,50485,6,bad,1,0,control,4,bad,0
50486,16817,8429,summary,5,1,50486,6,bad,1,0,control,7,good,1
50487,16817,8429,summary,5,2,50487,5,bad,1,0,treatment,4,bad,0
50488,16817,8429,summary,7,3,50488,4,bad,1,0,treatment,6,bad,0
50489,16817,8429,summary,7,4,50489,4,bad,1,0,treatment,6,bad,0
50490,16817,8429,assignment,4,5,50490,4,bad,1,0,control,5,bad,0
50491,16818,8429,summary,3,1,50491,5,bad,1,0,control,3,bad,0
50492,16818,8429,assignment,7,2,50492,6,bad,1,0,treatment,7,good,1
50493,16819,8430,assignment,6,1,50493,3,bad,1,0,treatment,8,good,1
50494,16819,8430,assignment,5,2,50494,7,good,0,1,control,6,bad,0
50495,16820,8430,assignment,3,1,50495,2,bad,1,0,control,2,bad,0
50496,16820,8430,assignment,7,2,50496,6,bad,1,0,treatment,8,good,1
50497,16820,8430,summary,5,3,50497,6,bad,1,0,control,6,bad,0
50498,16821,8430,assignment,5,1,50498,5,bad,1,0,treatment,4,bad,0
50499,16821,8430,assignment,5,2,50499,4,bad,1,0,control,6,bad,0
50500,16821,8430,summary,4,3,50500,5,bad,1,0,control,4,bad,0
50501,16821,8430,summary,6,4,50501,6,bad,1,0,treatment,5,bad,0
50502,16822,8431,summary,8,1,50502,10,good,0,1,control,7,good,1
50503,16823,8432,assignment,5,1,50503,6,bad,1,0,control,6,bad,0
50504,16823,8432,summary,7,2,50504,5,bad,1,0,treatment,8,good,1
50505,16823,8432,assignment,5,3,50505,6,bad,1,0,control,7,good,1
50506,16823,8432,assignment,7,4,50506,7,good,0,1,treatment,8,good,1
50507,16824,8432,assignment,6,1,50507,8,good,0,1,treatment,5,bad,0
50508,16825,8433,assignment,5,1,50508,7,good,0,1,control,7,good,1
50509,16825,8433,assignment,5,2,50509,4,bad,1,0,treatment,4,bad,0
50510,16825,8433,assignment,5,3,50510,4,bad,1,0,control,7,good,1
50511,16825,8433,assignment,6,4,50511,3,bad,1,0,treatment,7,good,1
50512,16826,8433,assignment,6,1,50512,5,bad,1,0,treatment,5,bad,0
50513,16827,8434,report,6,1,50513,6,bad,1,0,control,7,good,1
50514,16827,8434,report,7,2,50514,9,good,0,1,treatment,9,good,1
50515,16827,8434,report,6,3,50515,7,good,0,1,control,7,good,1
50516,16828,8435,report,5,1,50516,4,bad,1,0,control,5,bad,0
50517,16828,8435,report,5,2,50517,6,bad,1,0,control,4,bad,0
50518,16828,8435,report,7,3,50518,5,bad,1,0,treatment,8,good,1
50519,16828,8435,report,6,4,50519,6,bad,1,0,control,6,bad,0
50520,16828,8435,report,7,5,50520,7,good,0,1,treatment,6,bad,0
50521,16829,8435,report,6,1,50521,7,good,0,1,control,6,bad,0
50522,16829,8435,report,7,2,50522,6,bad,1,0,treatment,6,bad,0
50523,16829,8435,report,6,3,50523,5,bad,1,0,control,6,bad,0
50524,16829,8435,report,6,4,50524,7,good,0,1,treatment,8,good,1
50525,16829,8435,report,7,5,50525,5,bad,1,0,treatment,9,good,1
50526,16830,8435,report,7,1,50526,5,bad,1,0,treatment,7,good,1
50527,16830,8435,report,5,2,50527,7,good,0,1,control,7,good,1
50528,16830,8435,report,7,3,50528,7,good,0,1,treatment,9,good,1
50529,16830,8435,report,6,4,50529,7,good,0,1,control,5,bad,0
50530,16830,8435,report,7,5,50530,8,good,0,1,control,8,good,1
50531,16831,8436,assignment,3,1,50531,2,bad,1,0,control,3,bad,0
50532,16831,8436,assignment,5,2,50532,2,bad,1,0,treatment,4,bad,0
50533,16831,8436,assignment,4,3,50533,4,bad,1,0,control,4,bad,0
50534,16832,8437,assignment,3,1,50534,2,bad,1,0,control,2,bad,0
50535,16832,8437,assignment,4,2,50535,3,bad,1,0,control,3,bad,0
50536,16832,8437,assignment,5,3,50536,5,bad,1,0,control,7,good,1
50537,16832,8437,assignment,6,4,50537,3,bad,1,0,treatment,7,good,1
50538,16832,8437,summary,5,5,50538,5,bad,1,0,treatment,6,bad,0
50539,16833,8438,assignment,5,1,50539,6,bad,1,0,control,5,bad,0
50540,16833,8438,assignment,7,2,50540,6,bad,1,0,control,9,good,1
50541,16834,8439,summary,4,1,50541,4,bad,1,0,control,5,bad,0
50542,16834,8439,summary,3,2,50542,4,bad,1,0,control,4,bad,0
50543,16834,8439,summary,3,3,50543,3,bad,1,0,control,2,bad,0
50544,16835,8439,summary,4,1,50544,3,bad,1,0,control,5,bad,0
50545,16835,8439,report,5,2,50545,4,bad,1,0,control,7,good,1
50546,16836,8440,assignment,7,1,50546,7,good,0,1,treatment,8,good,1
50547,16837,8441,assignment,6,1,50547,4,bad,1,0,treatment,5,bad,0
50548,16837,8441,summary,7,2,50548,6,bad,1,0,treatment,6,bad,0
50549,16837,8441,assignment,7,3,50549,5,bad,1,0,treatment,9,good,1
50550,16838,8441,assignment,5,1,50550,4,bad,1,0,control,6,bad,0
50551,16838,8441,assignment,3,2,50551,2,bad,1,0,control,3,bad,0
50552,16839,8441,summary,4,1,50552,5,bad,1,0,control,6,bad,0
50553,16839,8441,summary,7,2,50553,7,good,0,1,treatment,6,bad,0
50554,16839,8441,assignment,5,3,50554,4,bad,1,0,treatment,4,bad,0
50555,16839,8441,assignment,5,4,50555,4,bad,1,0,treatment,5,bad,0
50556,16840,8442,assignment,5,1,50556,5,bad,1,0,treatment,4,bad,0
50557,16840,8442,assignment,3,2,50557,3,bad,1,0,control,4,bad,0
50558,16840,8442,assignment,5,3,50558,5,bad,1,0,treatment,7,good,1
50559,16840,8442,summary,5,4,50559,4,bad,1,0,treatment,7,good,1
50560,16841,8442,summary,3,1,50560,2,bad,1,0,control,3,bad,0
50561,16841,8442,assignment,3,2,50561,3,bad,1,0,control,2,bad,0
50562,16841,8442,assignment,6,3,50562,5,bad,1,0,treatment,8,good,1
50563,16842,8442,assignment,6,1,50563,4,bad,1,0,treatment,5,bad,0
50564,16842,8442,assignment,6,2,50564,6,bad,1,0,treatment,8,good,1
50565,16842,8442,assignment,3,3,50565,2,bad,1,0,control,2,bad,0
50566,16842,8442,assignment,5,4,50566,3,bad,1,0,treatment,6,bad,0
50567,16842,8442,assignment,3,5,50567,4,bad,1,0,control,4,bad,0
50568,16843,8443,report,9,1,50568,10,good,0,1,control,9,good,1
50569,16843,8443,summary,8,2,50569,9,good,0,1,control,8,good,1
50570,16843,8443,report,7,3,50570,6,bad,1,0,treatment,8,good,1
50571,16843,8443,summary,9,4,50571,9,good,0,1,control,9,good,1
50572,16843,8443,report,7,5,50572,8,good,0,1,control,8,good,1
50573,16844,8443,report,9,1,50573,10,good,0,1,control,8,good,1
50574,16845,8444,assignment,5,1,50574,3,bad,1,0,treatment,4,bad,0
50575,16846,8445,assignment,7,1,50575,8,good,0,1,control,9,good,1
50576,16847,8445,assignment,7,1,50576,6,bad,1,0,treatment,8,good,1
50577,16847,8445,summary,7,2,50577,9,good,0,1,control,8,good,1
50578,16847,8445,assignment,7,3,50578,6,bad,1,0,treatment,7,good,1
50579,16847,8445,assignment,6,4,50579,6,bad,1,0,treatment,8,good,1
50580,16848,8445,assignment,6,1,50580,5,bad,1,0,treatment,8,good,1
50581,16848,8445,assignment,7,2,50581,9,good,0,1,control,6,bad,0
50582,16849,8446,report,3,1,50582,4,bad,1,0,control,5,bad,0
50583,16850,8446,report,5,1,50583,7,good,0,1,control,4,bad,0
50584,16850,8446,report,5,2,50584,3,bad,1,0,treatment,4,bad,0
50585,16850,8446,report,5,3,50585,7,good,0,1,control,4,bad,0
50586,16851,8446,report,3,1,50586,2,bad,1,0,control,4,bad,0
50587,16851,8446,report,6,2,50587,4,bad,1,0,treatment,8,good,1
50588,16851,8446,report,7,3,50588,6,bad,1,0,treatment,6,bad,0
50589,16851,8446,report,6,4,50589,3,bad,1,0,treatment,6,bad,0
50590,16852,8447,summary,5,1,50590,6,bad,1,0,control,4,bad,0
50591,16852,8447,assignment,7,2,50591,5,bad,1,0,treatment,8,good,1
50592,16852,8447,assignment,5,3,50592,5,bad,1,0,control,6,bad,0
50593,16852,8447,summary,5,4,50593,4,bad,1,0,control,7,good,1
50594,16853,8447,assignment,4,1,50594,5,bad,1,0,control,5,bad,0
50595,16853,8447,assignment,4,2,50595,5,bad,1,0,control,3,bad,0
50596,16854,8447,summary,3,1,50596,5,bad,1,0,control,4,bad,0
50597,16854,8447,summary,7,2,50597,6,bad,1,0,treatment,8,good,1
50598,16854,8447,assignment,7,3,50598,5,bad,1,0,treatment,6,bad,0
50599,16854,8447,summary,6,4,50599,6,bad,1,0,treatment,8,good,1
50600,16854,8447,assignment,7,5,50600,6,bad,1,0,treatment,9,good,1
50601,16855,8448,report,5,1,50601,4,bad,1,0,control,6,bad,0
50602,16856,8448,summary,3,1,50602,3,bad,1,0,control,3,bad,0
50603,16856,8448,report,7,2,50603,5,bad,1,0,treatment,7,good,1
50604,16857,8449,assignment,4,1,50604,6,bad,1,0,control,6,bad,0
50605,16858,8449,summary,5,1,50605,5,bad,1,0,treatment,7,good,1
50606,16858,8449,assignment,5,2,50606,3,bad,1,0,treatment,6,bad,0
50607,16859,8449,assignment,5,1,50607,6,bad,1,0,control,5,bad,0
50608,16859,8449,summary,3,2,50608,3,bad,1,0,control,5,bad,0
50609,16859,8449,summary,7,3,50609,5,bad,1,0,treatment,7,good,1
50610,16859,8449,summary,3,4,50610,5,bad,1,0,control,3,bad,0
50611,16859,8449,assignment,5,5,50611,6,bad,1,0,control,6,bad,0
50612,16860,8450,report,7,1,50612,6,bad,1,0,treatment,7,good,1
50613,16860,8450,report,7,2,50613,7,good,0,1,treatment,7,good,1
50614,16861,8450,report,4,1,50614,5,bad,1,0,control,4,bad,0
50615,16861,8450,summary,4,2,50615,5,bad,1,0,control,5,bad,0
50616,16861,8450,report,3,3,50616,3,bad,1,0,control,2,bad,0
50617,16861,8450,report,5,4,50617,4,bad,1,0,treatment,6,bad,0
50618,16862,8451,report,4,1,50618,6,bad,1,0,control,5,bad,0
50619,16862,8451,report,5,2,50619,3,bad,1,0,treatment,7,good,1
50620,16862,8451,report,6,3,50620,3,bad,1,0,treatment,8,good,1
50621,16862,8451,summary,6,4,50621,6,bad,1,0,treatment,8,good,1
50622,16862,8451,summary,6,5,50622,4,bad,1,0,treatment,5,bad,0
50623,16863,8451,report,3,1,50623,3,bad,1,0,control,5,bad,0
50624,16863,8451,summary,6,2,50624,6,bad,1,0,treatment,5,bad,0
50625,16863,8451,summary,5,3,50625,6,bad,1,0,control,5,bad,0
50626,16864,8451,report,4,1,50626,4,bad,1,0,control,6,bad,0
50627,16864,8451,report,6,2,50627,5,bad,1,0,treatment,8,good,1
50628,16864,8451,summary,4,3,50628,3,bad,1,0,control,6,bad,0
50629,16865,8452,assignment,5,1,50629,6,bad,1,0,control,7,good,1
50630,16865,8452,assignment,6,2,50630,6,bad,1,0,treatment,8,good,1
50631,16866,8453,report,5,1,50631,6,bad,1,0,control,6,bad,0
50632,16867,8454,summary,7,1,50632,4,bad,1,0,treatment,6,bad,0
50633,16867,8454,assignment,5,2,50633,5,bad,1,0,treatment,5,bad,0
50634,16867,8454,summary,6,3,50634,4,bad,1,0,treatment,5,bad,0
50635,16867,8454,summary,5,4,50635,3,bad,1,0,treatment,4,bad,0
50636,16868,8454,summary,7,1,50636,6,bad,1,0,treatment,8,good,1
50637,16868,8454,summary,5,2,50637,4,bad,1,0,control,4,bad,0
50638,16869,8454,assignment,7,1,50638,4,bad,1,0,treatment,9,good,1
50639,16869,8454,summary,7,2,50639,5,bad,1,0,treatment,6,bad,0
50640,16869,8454,assignment,3,3,50640,5,bad,1,0,control,5,bad,0
50641,16870,8455,report,9,1,50641,8,good,0,1,control,9,good,1
50642,16870,8455,summary,7,2,50642,8,good,0,1,treatment,9,good,1
50643,16870,8455,report,7,3,50643,6,bad,1,0,control,9,good,1
50644,16871,8456,summary,5,1,50644,4,bad,1,0,treatment,6,bad,0
50645,16871,8456,summary,6,2,50645,4,bad,1,0,treatment,8,good,1
50646,16871,8456,summary,7,3,50646,6,bad,1,0,treatment,6,bad,0
50647,16871,8456,summary,4,4,50647,6,bad,1,0,control,3,bad,0
50648,16872,8456,assignment,7,1,50648,5,bad,1,0,treatment,9,good,1
50649,16872,8456,assignment,4,2,50649,6,bad,1,0,control,3,bad,0
50650,16872,8456,summary,4,3,50650,6,bad,1,0,control,5,bad,0
50651,16872,8456,assignment,4,4,50651,6,bad,1,0,control,4,bad,0
50652,16872,8456,summary,5,5,50652,5,bad,1,0,control,5,bad,0
50653,16873,8457,report,5,1,50653,7,good,0,1,control,7,good,1
50654,16873,8457,report,4,2,50654,5,bad,1,0,control,5,bad,0
50655,16874,8458,assignment,5,1,50655,7,good,0,1,control,5,bad,0
50656,16875,8459,report,4,1,50656,5,bad,1,0,control,4,bad,0
50657,16875,8459,report,4,2,50657,5,bad,1,0,control,4,bad,0
50658,16875,8459,report,4,3,50658,6,bad,1,0,control,4,bad,0
50659,16876,8460,assignment,5,1,50659,7,good,0,1,control,4,bad,0
50660,16876,8460,assignment,4,2,50660,3,bad,1,0,control,6,bad,0
50661,16876,8460,assignment,5,3,50661,2,bad,1,0,treatment,7,good,1
50662,16876,8460,summary,6,4,50662,4,bad,1,0,treatment,5,bad,0
50663,16877,8460,assignment,3,1,50663,5,bad,1,0,control,5,bad,0
50664,16877,8460,assignment,6,2,50664,5,bad,1,0,treatment,5,bad,0
50665,16877,8460,assignment,5,3,50665,3,bad,1,0,treatment,5,bad,0
50666,16878,8461,summary,5,1,50666,3,bad,1,0,treatment,6,bad,0
50667,16878,8461,report,5,2,50667,4,bad,1,0,treatment,4,bad,0
50668,16878,8461,report,4,3,50668,5,bad,1,0,control,6,bad,0
50669,16878,8461,report,5,4,50669,6,bad,1,0,control,7,good,1
50670,16879,8461,summary,4,1,50670,5,bad,1,0,control,5,bad,0
50671,16879,8461,summary,5,2,50671,2,bad,1,0,treatment,5,bad,0
50672,16879,8461,summary,4,3,50672,5,bad,1,0,control,5,bad,0
50673,16879,8461,summary,3,4,50673,3,bad,1,0,control,4,bad,0
50674,16879,8461,report,6,5,50674,6,bad,1,0,treatment,6,bad,0
50675,16880,8462,report,8,1,50675,7,good,0,1,control,9,good,1
50676,16880,8462,summary,9,2,50676,9,good,0,1,treatment,10,good,1
50677,16880,8462,report,8,3,50677,9,good,0,1,control,9,good,1
50678,16881,8462,report,7,1,50678,8,good,0,1,treatment,7,good,1
50679,16882,8463,assignment,6,1,50679,6,bad,1,0,treatment,8,good,1
50680,16882,8463,assignment,7,2,50680,9,good,0,1,treatment,6,bad,0
50681,16883,8463,summary,7,1,50681,4,bad,1,0,treatment,9,good,1
50682,16883,8463,assignment,6,2,50682,8,good,0,1,treatment,7,good,1
50683,16883,8463,assignment,7,3,50683,9,good,0,1,control,8,good,1
50684,16884,8464,report,4,1,50684,3,bad,1,0,control,4,bad,0
50685,16884,8464,summary,7,2,50685,5,bad,1,0,treatment,8,good,1
50686,16885,8465,report,3,1,50686,5,bad,1,0,control,4,bad,0
50687,16885,8465,report,3,2,50687,3,bad,1,0,control,2,bad,0
50688,16886,8466,assignment,7,1,50688,8,good,0,1,treatment,7,good,1
50689,16886,8466,assignment,7,2,50689,6,bad,1,0,control,8,good,1
50690,16886,8466,assignment,8,3,50690,10,good,0,1,control,8,good,1
50691,16886,8466,assignment,9,4,50691,10,good,0,1,treatment,9,good,1
50692,16886,8466,summary,9,5,50692,8,good,0,1,treatment,9,good,1
50693,16887,8466,summary,7,1,50693,7,good,0,1,treatment,7,good,1
50694,16887,8466,assignment,8,2,50694,7,good,0,1,treatment,9,good,1
50695,16887,8466,summary,9,3,50695,10,good,0,1,treatment,9,good,1
